name,address,website,lat,lng,drive_distance,drive_time
Lou Fusz Kia Evansville,"4000 E Division St, Evansville, IN 47715, USA",https://www.evansvillekia.com/?utm_campaign=gmb,37.9775996,-87.5008536,459 km,4 hours 21 mins
Expressway Dodge Chrysler Jeep RAM,"5531 E Indiana St, Evansville, IN 47715, USA",https://www.expresswaydodge.net/,37.9772044,-87.4833787,461 km,4 hours 22 mins
Hyundai of Evansville,"4400 E Division St, Evansville, IN 47715, USA",https://www.hyundaiofevansville.com/,37.9775466,-87.49769959999999,460 km,4 hours 21 mins
Expressway Ford,"3800 IN-62, Mt Vernon, IN 47620, USA",https://www.expresswayfordmountvernon.com/?utm_source=gmbsls&utm_medium=social&mcmid=gmbsls,37.943701,-87.854963,485 km,4 hours 43 mins
Romain Buick GMC,"7600 E Division St, Evansville, IN 47715, USA",https://www.romainbuick.com/?utm_source=google&utm_medium=gbp&utm_campaign=gbp,37.978403,-87.4604395,464 km,4 hours 21 mins
Romain Subaru,"7605 E Virginia St, Evansville, IN 47715, USA",https://www.romainsubaru.com/?utm_source=google&utm_medium=gbp&utm_campaign=gbp,37.9781589,-87.45982459999999,464 km,4 hours 21 mins
Kate Faupel Chevrolet GMC,"2746 US-41 North, Henderson, KY 42420, USA",https://www.katefaupelchevrolet.com/,37.8763897,-87.5658978,444 km,4 hours 7 mins
Expressway Chevrolet GMC,"4000 IN-62, Mt Vernon, IN 47620, USA",https://www.expresswaygm.com/,37.9439503,-87.8521363,484 km,4 hours 41 mins
Kenny Kent Lexus,"5600 E Division St, Evansville, IN 47715, USA",https://www.kennykentlexus.com/?utm_source=google&utm_medium=listing&utm_campaign=google-my-business,37.9774666,-87.481886,461 km,4 hours 22 mins
Town and Country Ford,"7720 E Division St, Evansville, IN 47715, USA",https://www.evansvilleford.com/,37.978187999999996,-87.458833,464 km,4 hours 22 mins
Lou Fusz Mazda Evansville,"4500 E Division St, Evansville, IN 47715, USA",https://www.loufuszmazdaevansville.com/,37.9777973,-87.49631070000001,460 km,4 hours 21 mins
D-Patrick Nissan,"4200 E Division St, Evansville, IN 47715, USA",https://www.dpatricknissan.com/?utm_source=google&utm_medium=gmb&utm_campaign=profilemenulink&utm_id=usedcar,37.9777182,-87.4997762,459 km,4 hours 21 mins
Audubon Chrysler Center,"2945 US-41, Henderson, KY 42420, USA",https://www.audubonchryslercenter.net/?utm_source=GMBListing&utm_medium=organic&utm_campaign=googlebusinessprofile,37.8817467,-87.5652729,444 km,4 hours 8 mins
Merchant Honda,"1402 E Highland Ave, Selma, AL 36703, USA",https://www.merchanthonda.com/,32.430883,-87.0138204,367 km,3 hours 43 mins
"Reliable Chevrolet GMC, Inc.","14 Lawrence St, Selma, AL 36703, USA",http://www.reliablegmc.com/,32.409306799999996,-87.0151782,370 km,3 hours 48 mins
McGraw-Webb Chevrolet Inc.,"29 Camden Bypass, Camden, AL 36726, USA",https://www.mcgrawwebbchevrolet.net/,31.9993116,-87.2823099,442 km,4 hours 24 mins
Merchant Ford,"1406 E Highland Ave, Selma, AL 36703, USA",https://www.merchantford.com/,32.4306919,-87.0128864,367 km,3 hours 43 mins
Long-Lewis Ford of Selma,"1406 E Highland Ave, Selma, AL 36703, USA",https://www.merchantford.com/,32.4306875,-87.01296959999999,367 km,3 hours 43 mins
Merchant Honda,"Selma, AL 36703, USA",,32.430885599999996,-87.01392179999999,367 km,3 hours 43 mins
Tuscaloosa Toyota,"3325 Skyland E Blvd, Tuscaloosa, AL 35405, USA",https://www.tuscaloosatoyota.com/?utm_source=GoogleBusinessProfile&utm_medium=organic,33.168678,-87.493802,319 km,3 hours 1 min
Mercedes-Benz of Tuscaloosa,"3200 Skyland E Blvd, Tuscaloosa, AL 35405, USA",https://www.mercedesoftuscaloosa.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,33.1705957,-87.4956,319 km,3 hours 0 mins
"Tuscaloosa Chevrolet, INC.","6500 Interstate Pkwy, Cottondale, AL 35453, USA",https://www.tuscaloosachevrolet.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_content=website_button,33.1714044,-87.45097349999999,315 km,2 hours 58 mins
Tuscaloosa Hyundai,"3831 Hargrove Rd E, Tuscaloosa, AL 35405, USA",https://www.tuscaloosahyundai.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales_website%20,33.1713982,-87.4878621,318 km,3 hours 0 mins
BMW of Tuscaloosa,"3537 Skyland E Blvd, Tuscaloosa, AL 35405, USA",https://www.bmwoftuscaloosa.com/,33.169039999999995,-87.4909457,320 km,3 hours 2 mins
Townsend Honda,"3121 Skyland E Blvd, Tuscaloosa, AL 35405, USA",https://www.townsendhonda.com/,33.1693247,-87.4964062,319 km,3 hours 1 min
Townsend Nissan,"2620 Skyland E Blvd, Tuscaloosa, AL 35405, USA",https://www.townsendnissan.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales_website,33.1700419,-87.5030241,320 km,3 hours 0 mins
Barkley Buick GMC,"3575 Skyland E Blvd, Tuscaloosa, AL 35405, USA",https://www.barkleygmc.com/,33.1691583,-87.48970229999999,319 km,3 hours 0 mins
Tuscaloosa Mazda,"3100 Skyland E Blvd, Tuscaloosa, AL 35405, USA",https://www.tuscaloosamazda.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,33.170315599999995,-87.49695349999999,319 km,3 hours 0 mins
Hoover Toyota,"2686 John Hawkins Pkwy, Hoover, AL 35244, USA",https://www.hoovertoyota.com/?utm_source=GMB&utm_medium=organic&utm_campaign=GMB%20Main,33.3587799,-86.831665,254 km,2 hours 26 mins
Tameron Honda,"1675 Montgomery Hwy, Hoover, AL 35216, USA",https://www.tameronhonda.com/,33.3927689,-86.80529729999999,251 km,2 hours 22 mins
Stivers Ford of Birmingham,"500 Palisades Blvd, Birmingham, AL 35209, USA",https://www.stiversfordofbirmingham.com/?utm_source=GBP_profile&utm_medium=organic,33.4700996,-86.8189742,247 km,2 hours 23 mins
Limbaugh Toyota,"2200 Ave T, Birmingham, AL 35218, USA",https://www.limbaughtoyota.com/?utm_source=gbp&utm_medium=sales&utm_campaign=website,33.5069395,-86.88270610000001,245 km,2 hours 20 mins
Hendrick Chevrolet,"1620 Montgomery Hwy, Vestavia Hills, AL 35216, USA",https://www.hendrickchevroletbirmingham.com/?utm_source=weblistings&utm_medium=organic&utm_campaign=hendricklocallistings,33.3994782,-86.8070336,251 km,2 hours 24 mins
INFINITI of Birmingham,"1804 Montgomery Hwy, Hoover, AL 35244, USA",https://www.infinitibhm.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_content=website_link,33.3753889,-86.8035853,251 km,2 hours 24 mins
Tameron Hyundai,"1595 Montgomery Hwy, Hoover, AL 35216, USA",https://www.tameronhyundai.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,33.4008813,-86.8051972,251 km,2 hours 23 mins
Hendrick Chrysler Dodge Jeep RAM,"1624 Montgomery Hwy, Vestavia Hills, AL 35216, USA",https://www.hendrickchryslerdodgejeepram.com/?utm_source=weblistings&utm_medium=organic&utm_campaign=hendricklocallistings,33.3982604,-86.8068304,251 km,2 hours 23 mins
Hendrick Subaru,"2929 John Hawkins Pkwy, Birmingham, AL 35244, USA",https://www.hendricksubaruhoover.com/?utm_source=weblistings&utm_medium=organic&utm_campaign=hendricklocallistings,33.36887230000001,-86.8203451,252 km,2 hours 24 mins
Greenway Kia of Riverchase,"2200 US-31 suite c, Pelham, AL 35124, USA",https://www.greenwaykiariverchase.com/,33.336953099999995,-86.79291649999999,256 km,2 hours 26 mins
Edwards Chevrolet Downtown,"1400 3rd Ave N #1827, Birmingham, AL 35203, USA",https://downtown.chevyman.com/?utm_medium=organic&utm_source=GMBlisting&utm_campaign=chevroletsales,33.5128417,-86.814989,239 km,2 hours 20 mins
Town & Country Ford,"5041 Ford Pkwy, Bessemer, AL 35022, USA",http://www.alabamaford.com/?utm_source=GMB_Profile&utm_medium=organic,33.3653788,-86.9972698,266 km,2 hours 32 mins
Med Center Mazda,"80 Drivers Mart Way, Pelham, AL 35124, USA",https://www.medcentermazda.com/?utm_source=GBP&utm_medium=Organic&utm_campaign=Website,33.3403491,-86.7819168,255 km,2 hours 25 mins
Benton Nissan Of Hoover,"1640 Montgomery Hwy, Vestavia Hills, AL 35216, USA",http://www.bentonnissanofhoover.com/,33.3948963,-86.8073611,251 km,2 hours 23 mins
Cullman Chrysler Dodge Jeep RAM,"300 Benchmark Way, Cullman, AL 35057, USA",https://www.cullmandodgechryslerin.com/?utm_source=googlemybusiness&utm_medium=organic,34.1718909,-86.8768159,205 km,2 hours 24 mins
Bill Smith Buick GMC,"1940 2nd Ave NW, Cullman, AL 35055, USA",https://www.billsmithbuickgmc.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales,34.205481,-86.858049,203 km,2 hours 20 mins
Long-Lewis Ford Lincoln of Cullman,"5255 AL-157, Cullman, AL 35058, USA",https://www.longlewisauto.com/shop?make=Ford,34.2055742,-86.8624178,203 km,2 hours 20 mins
Carl Cannon Chevrolet Buick GMC - Sales,"299 Carl Cannon Blvd, Jasper, AL 35501, USA",https://www.carlcannon.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_content=website_link,33.794226,-87.2449755,296 km,2 hours 48 mins
Bill Penney Toyota of Jasper,"3815 Hwy 78 E, Jasper, AL 35501, USA",https://www.billpenneytoyotaofjasper.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales,33.8378582,-87.2332976,300 km,2 hours 50 mins
Honda of Jasper,"4102 Hwy 78 E, Jasper, AL 35501, USA",http://www.hondaofjasper.com/,33.838367399999996,-87.2272567,300 km,2 hours 51 mins
Tony Serra Nissan,"1724 Cherokee Ave SW, Cullman, AL 35055, USA",https://www.tonyserranissancullman.com/?utm_source=GoogleMyBusiness&utm_medium=organic&utm_campaign=GMB,34.1553806,-86.83759909999999,204 km,2 hours 23 mins
"Mitch Smith Chevrolet, INC.","1655 Cherokee Ave SW, Cullman, AL 35055, USA",https://www.mschevy.com/,34.159425299999995,-86.83654460000001,204 km,2 hours 23 mins
North Country Ford of Jasper,"4100 Hwy 78 E, Jasper, AL 35501, USA",https://www.northcountryfordofjasper.com/,33.8385581,-87.2285071,300 km,2 hours 51 mins
North Country Chrysler Jeep Dodge Ram of Jasper,"4009 Hwy 78 E, Jasper, AL 35501, USA",https://www.northcountrycjdrofjasper.com/,33.8371907,-87.22845079999999,300 km,2 hours 50 mins
Hyundai of Jasper,"4011 Hwy 78 E, Jasper, AL 35501, USA",http://www.hyundaiofjasper.com/,33.8369145,-87.2281252,300 km,2 hours 50 mins
Long-Lewis Lincoln of Cullman,"5255 AL-157, Cullman, AL 35058, USA",https://www.longlewisauto.com/,34.2055742,-86.8624178,203 km,2 hours 20 mins
Serra Toyota of Decatur,"309 Beltline Pl SW, Decatur, AL 35603, USA",https://www.toyotaofdecatur.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,34.5591632,-86.9880678,210 km,2 hours 14 mins
Lynn Layton Chevrolet,"2416 US-31, Decatur, AL 35601, USA",https://www.lynnlaytonchevrolet.com/,34.5626797,-86.97257619999999,213 km,2 hours 10 mins
Shottenkirk Honda Decatur,"735 Beltline Rd SW, Decatur, AL 35601, USA",https://www.shottenkirkhondadecatur.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,34.559132,-86.996692,211 km,2 hours 14 mins
Bramlett Kia,"3326 Hwy 31 S, Decatur, AL 35603, USA",https://www.bramlettkia.com/?utm_source=GoogleBusinessProfile&utm_medium=organic&utm_campaign=GBP,34.5461196,-86.9728469,210 km,2 hours 14 mins
Jimmy Smith Buick GMC,"24450 US-72, Athens, AL 35613, USA",https://www.jimmysmithbuickgmc.com/,34.7658795,-86.89145889999999,206 km,2 hours 10 mins
Greenway Hyundai Decatur,"1211 Beltline Rd SW, Decatur, AL 35601, USA",https://www.greenwayhyundaiofdecatur.com/?utm_campaign=gbp_website_button&utm_medium=organic&utm_source=google,34.5607621,-87.0069242,212 km,2 hours 16 mins
"Lynn Layton Ford, Inc.","3300 6th Ave SE, Decatur, AL 35603, USA",https://www.lynnlaytonford.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales,34.547088599999995,-86.9728317,210 km,2 hours 14 mins
McClary Ford Inc.,"1104 US Hwy 72 E, Athens, AL 35611, USA",https://www.mcclaryforddirect.net/?utm_source=google&utm_medium=organictraffic,34.7847757,-86.9518322,214 km,2 hours 10 mins
Champion Chrysler Dodge Jeep RAM in Athens,"907 S Clinton St, Athens, AL 35611, USA",https://www.championchryslerdodge.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp,34.7898304,-86.9647914,215 km,2 hours 12 mins
Champion Chevrolet,"921 S Clinton St, Athens, AL 35611, USA",https://www.championchevrolet.net/,34.789186,-86.9635312,215 km,2 hours 12 mins
Hyundai of Columbia,"1370 Nashville Hwy, Columbia, TN 38401, USA",https://www.hyundaiofcolumbia.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,35.644709299999995,-87.0121326,237 km,2 hours 18 mins
Roberts Toyota,"1027 Nashville Hwy, Columbia, TN 38401, USA",https://www.robertstoyota.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=main_website,35.634594199999995,-87.0204911,239 km,2 hours 19 mins
Chrysler Dodge Jeep Ram of Columbia,"106 S James Campbell Blvd, Columbia, TN 38401, USA",https://www.chryslerdodgejeepramofcolumbia.net/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,35.5905886,-87.0427086,248 km,2 hours 26 mins
Ford of Columbia,"1350 Nashville Hwy, Columbia, TN 38401, USA",https://www.fordofcolumbia.com/,35.6445089,-87.0121748,237 km,2 hours 18 mins
Benton Nissan of Columbia,"1525 Nashville Hwy suite a, Columbia, TN 38401, USA",https://www.bentonnissanofcolumbia.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,35.6503841,-87.0128146,237 km,2 hours 17 mins
Stan McNabb Chevrolet Columbia,"101 S James Campbell Blvd, Columbia, TN 38401, USA",https://www.stanmcnabbchevroletcolumbia.com/?utm_source=GMB_profile&utm_medium=organic,35.5885938,-87.0416381,248 km,2 hours 25 mins
Parks Motor Sales Inc. Buick GMC,"919 Nashville Hwy, Columbia, TN 38401, USA",https://www.parksmotorsales.com/?utm_medium=organic&utm_source=GMBlisting&utm_campaign=buickgmcsales,35.6330228,-87.02105089999999,239 km,2 hours 19 mins
Steve Jones Chrysler Dodge Jeep Ram FIAT,"2612 TN-46, Dickson, TN 37055, USA",https://www.stevejonesauto.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,36.0095283,-87.331188,266 km,2 hours 30 mins
Nick Mayer Chevrolet Buick GMC of Dickson,"2211 TN-46, Dickson, TN 37055, USA",https://www.nickmayerchevybuickgmc.com/?utm_source=GMBListing&utm_medium=organic&utm_campaign=googlebusinessprofile,36.0255576,-87.34035109999999,266 km,2 hours 30 mins
Victory Nissan of Dickson,"2219 TN-46, Dickson, TN 37055, USA",https://www.victorynissanwest.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,36.0239347,-87.3401126,266 km,2 hours 29 mins
Nick Mayer Chevrolet GMC of Lewisburg,"861 N Ellington Pkwy, Lewisburg, TN 37091, USA",https://www.nickmayerchevroletgmcoflewisburg.com/?utm_source=GMBListing&utm_medium=organic&utm&utm_campaign=googlebusinessprofile,35.461404,-86.7842996,192 km,2 hours 13 mins
Lyons Ford,"1304 N Ellington Pkwy, Lewisburg, TN 37091, USA",https://www.lyonsford.net/?utm_source=gmbsls&utm_medium=social&mcmid=gmbsls,35.468684599999996,-86.7912336,193 km,2 hours 12 mins
Toyota of Cool Springs,"1875 W McEwen Dr, Franklin, TN 37067, USA",https://www.toyotaofcoolsprings.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,35.9355829,-86.82077460000001,220 km,2 hours 6 mins
Darrell Waltrip Honda,"1430 Murfreesboro Rd, Franklin, TN 37067, USA",https://www.darrellwaltriphonda.com/?utm_source=weblistings&utm_medium=organic&utm_campaign=hendricklocallistings,35.9114831,-86.81910930000001,208 km,2 hours 3 mins
Crest Honda,"2215 Rosa L Parks Blvd, Nashville, TN 37228, USA",https://www.cresthonda.com/?utm_source=google&utm_campaign=GoogleLocalListing&utm_medium=organic,36.1923181,-86.8029533,220 km,2 hours 8 mins
Greenway Kia of Franklin,"1413 Murfreesboro Rd, Franklin, TN 37067, USA",https://www.greenwaykiafranklin.com/?utm_campaign=gbp_website_button&utm_medium=organic&utm_source=google,35.9146874,-86.8216027,208 km,2 hours 4 mins
Wyatt Johnson Ford,"646 Thompson Ln, Nashville, TN 37204, USA",https://www.wyattjohnsonford.com/?utm_source=GMB&utm_medium=organic&utm_campaign=GMB%20Main,36.1120873,-86.7567929,209 km,2 hours 2 mins
BMW of Nashville,"1568 Mallory Ln, Brentwood, TN 37027, USA",https://www.bmwofnashville.com/?utm_source=google&utm_campaign=GoogleLocalListing&utm_medium=organic,35.978674399999996,-86.8045764,226 km,2 hours 11 mins
Darrell Waltrip Subaru,"1450 Murfreesboro Rd, Franklin, TN 37067, USA",https://www.darrellwaltripsubaru.com/?utm_source=weblistings&utm_medium=organic&utm_campaign=hendricklocallistings,35.911103,-86.81761000000002,208 km,2 hours 4 mins
Tesla Nashville,"122 Market Exchange Ct, Franklin, TN 37067, USA",https://www.tesla.com/findus/location/store/NA-US-TN-Nashville-Franklin-122MarketExchange,35.957892,-86.80657,224 km,2 hours 9 mins
Mercedes-Benz of Nashville,"630 Bakers Bridge Ave, Franklin, TN 37067, USA",https://www.mercedesbenzofnashville.com/?utm_source=google&utm_campaign=GoogleLocalListing&utm_medium=organic,35.959770299999995,-86.8050598,224 km,2 hours 9 mins
Ford of Franklin,"1129 Murfreesboro Rd, Franklin, TN 37064, USA",https://www.fordfranklin.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,35.9166212,-86.8334876,219 km,2 hours 6 mins
Lexus of Nashville,"2010 Rosa L Parks Blvd, Nashville, TN 37228, USA",https://www.lexusofnashville.com/,36.1869087,-86.7974472,219 km,2 hours 6 mins
Hyundai of Cool Springs,"201 Comtide Ct, Franklin, TN 37067, USA",https://www.hyundaiofcoolsprings.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,35.958399899999996,-86.8078658,224 km,2 hours 10 mins
Lexus of Cool Springs,"1636 Westgate Cir, Brentwood, TN 37027, USA",https://www.lexusofcoolsprings.com/,35.9702507,-86.80514869999999,225 km,2 hours 9 mins
Nelson Mazda Cool Springs,"7104 S Springs Dr, Franklin, TN 37067, USA",https://www.nelsonmazdacoolsprings.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_content=website_button,35.952678399999996,-86.8168554,223 km,2 hours 8 mins
Darrell Waltrip Buick GMC,"1440 Murfreesboro Rd, Franklin, TN 37067, USA",https://www.darrellwaltripbuickgmc.com/?utm_source=weblistings&utm_medium=organic&utm_campaign=hendricklocallistings,35.9105736,-86.8184088,208 km,2 hours 4 mins
Downtown Nashville Nissan,"25 Vantage Way, Nashville, TN 37228, USA",https://www.downtownnashvillenissan.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,36.1908682,-86.7931784,220 km,2 hours 8 mins
Volvo of Nashville,"302 Murfreesboro Pike, Nashville, TN 37210, USA",https://www.volvocarsofnashville.com/?ddcref=YEXTGMB,36.1467403,-86.7549026,211 km,2 hours 3 mins
"Jenkins & Wynne Ford, Honda, & Lincoln","2655 Trenton Rd, Clarksville, TN 37040, USA",https://www.jenkinsandwynne.com/?utm_source=GoogleMyBusiness&utm_medium=organic&utm_campaign=Website+Link,36.580256899999995,-87.3125816,287 km,2 hours 48 mins
Wyatt Johnson Toyota,"2595 Wilma Rudolph Blvd, Clarksville, TN 37040, USA",https://www.wyattjohnsontoyota.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB%20Main,36.5784494,-87.29933919999999,288 km,2 hours 48 mins
Serra Chevrolet Clarksville,"722 College St A, Clarksville, TN 37040, USA",https://www.serraclarksville.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,36.5314073,-87.3513688,288 km,2 hours 52 mins
Wyatt Johnson Subaru,"2277 Trenton Rd, Clarksville, TN 37040, USA",https://www.wyattjohnsonsubaru.com/?utm_source=GMB&utm_medium=organic&utm_campaign=GMB%20Main,36.575232199999995,-87.31428729999999,287 km,2 hours 48 mins
Mathews Nissan,"185 TN-76, Clarksville, TN 37043, USA",https://www.mathewsnissan.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,36.512577,-87.26935929999999,280 km,2 hours 42 mins
Wyatt Johnson GMC,"2600 Wilma Rudolph Blvd Suite B, Clarksville, TN 37040, USA",https://www.wyattjohnsongm.com/?utm_source=GMB&utm_medium=organic&utm_campaign=maps,36.5802638,-87.30015089999999,288 km,2 hours 47 mins
